mu,sigma,initial_noise_factor,final_noise_factor,path,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
-0.6,0.3,1.5,2.0,7,100.0,98.92574062182918,105.3812053915698,105.13992368092576,99.28345266631146,95.74739798198102,98.6578505505848,106.7777817682303,109.09355500921242,108.38155747833358,106.03707847136792,102.91792544960163,116.01855366072868,117.26724502833908,122.3418593526561,129.33049174065556,125.71176648235148,123.72955632459879,127.35291497484464,118.69999403075128,119.08527542104659,107.06975393712597,110.43775761549867,115.40767226657363,118.81963063685026,122.47700492044726,120.17361711979672,116.57895979872005,117.35830313719093,121.14757738229373,121.33165389507147,126.01727893760976,122.15438848587239,124.47964580189021,128.06351869141866,126.70847020365942,128.79965974768646,124.85825743120499,123.8832831240234,124.09677237842904,115.2430938814918,120.930333814492,129.24214588826277,114.74324689775797,125.04866255232334,124.8662586981977,129.28793957771853,126.82048781472241,116.504129334784,118.11936155031175,123.19405604300981,120.15752908270673,113.60667254366733,119.9598438400511,124.32793248829975,122.73998942843818,122.07634646294258,119.19895531388492,118.3312020865516,129.63934784709295,115.68818381259095,113.91839967992108,109.51572084583243,114.1771273668163,132.7179111146614,134.54224146144244,131.78501128840983,135.98339987392578,131.2931486221027,119.80696178514702,118.97670297781029,126.0645687485897,135.92624169436803,137.11506272796854,140.77650180784337,122.12163493545486,127.3913837474099,133.1087791192601,136.72767369234046,132.94494754021542,128.51155831644735,123.49605514065807,108.75363101311056,102.26274611822103,103.33904598649718,97.83763503957995,93.59703237798755,88.4024247008941,76.37505104760841,77.28373640812056,81.11808473690523,85.39858214885376,80.53378429129285,79.41193672522444,81.51331220806617,82.10860242174951,78.6932161373491,70.82768068328927,69.28103269705298,77.26731762912627
-0.6,0.3,1.5,2.0,8,100.0,95.54982601784701,98.68439637748477,97.57810583391705,102.87705803951503,101.59020767335004,107.0962188239029,106.11270067746436,97.64750496972904,93.7133802729687,96.4337233819832,93.00394027715917,93.76356484010893,88.45218881845409,91.47908625587957,87.17226546526592,81.57871219515826,77.32736279954264,76.04810513873163,71.57698428319316,74.7571497320151,81.43997365240112,79.48956533402206,72.3956460190795,70.01553017977777,71.92366199309582,73.62655942731313,70.82926942504592,69.4829605491863,70.08653394251299,75.03181389629161,70.73390447838386,72.83347077501462,70.93063228980205,71.4102909834653,77.22325452025191,87.91534001158371,88.29293732716829,86.22594479264767,83.30512015166377,82.03676570477643,76.86568542163496,80.38633721309687,80.59340063764387,87.41557703385928,77.10990431332334,65.24752542123503,63.365461282945,63.089215892757515,61.51105835599697,56.27575409987471,53.69491412433088,52.68755777254808,54.23451841108296,54.159217863405665,51.232822543922566,50.501956211706485,49.33806744966924,48.61436729193206,48.564722795619474,50.75397548500911,48.51112820760995,46.68163333316043,50.62925359908153,51.04016414546249,53.86908033067723,54.67464336186395,56.444104610452285,53.3897325506859,52.88350723132113,50.02786140319282,41.3488845769583,37.166217918957315,37.15025519621406,34.71780659019446,36.60573982438524,36.43024083038114,41.75635523566518,37.18724162696117,35.192597268165,30.444023540288754,30.335666253739767,32.27518966471593,30.744574430574712,31.12699548488585,33.09619243173405,30.633237598651615,29.318594620421663,27.839317041785275,27.766947758417718,29.23269996719428,28.30236552481547,27.974844260121046,26.242446006200602,24.280614128954632,23.072228028633678,24.164528581115917,25.21959447266688,28.109010953934423,29.189399273722856
-0.6,0.3,1.5,2.0,9,100.0,99.2863225937536,101.06554310191983,98.26579450332886,95.30364979114036,90.98520476123163,87.04016138639948,82.54705912488275,82.35359948065393,81.54300746555406,80.42448889397404,80.96690329011075,82.91287581157472,84.47779139022654,82.6898795385606,81.56341940861059,79.19678548140395,77.9039770454573,79.46492614961873,79.01368341150793,80.004998799037,75.98246908901268,73.76255895336735,72.08882246502984,64.49689087829759,60.18671406669333,58.844251282458956,64.80561864237193,59.62636734249939,63.15584275444736,61.49316837126252,62.29510032117539,56.328856172930195,59.7203915797283,59.32767930491368,62.71311294544385,62.07111885084072,64.48003186203519,63.82252965794669,72.6359588563923,69.54705751356387,63.895354651043796,60.588400747315156,60.948336184163395,62.342802131874684,62.48876326478185,60.662505691144304,60.108068569447795,62.214688418733125,61.10786023193808,55.69002855784052,52.67683106896116,49.083805741153775,45.93709208223568,47.57438435487026,45.500655965035484,47.733194026430276,46.535848478801704,49.283732464619696,53.53030515981784,56.4256805694607,57.7185121251017,54.672545228734364,49.55764845827207,49.54023198137915,48.80376705421928,50.72440575313455,50.93223660869927,52.47315665425376,53.194192947218774,52.210185812855634,51.43939202673457,47.7207597028906,45.826650273469596,41.92038909901253,38.26019432822772,35.879136509113614,34.932385127228876,35.56843348647297,33.07141346473562,33.30338789301312,31.726588982497503,34.40561781849995,34.16280730302896,32.95426570863766,30.872908046245758,28.355422473190732,29.440950321853734,28.396894847303045,24.16501115907625,23.236888974618452,24.3294092275681,23.885099567692844,24.81564893849396,23.031590730525686,24.975031601720463,24.865721766171013,25.823539157615983,25.189658306518755,24.080242976632857
0.7,0.3,1.5,2.5,0,100.0,100.89031560056323,110.40704527982946,121.56795672950577,115.70049437717213,112.6242265505375,118.94716625103513,122.92772086778933,118.18836115347428,119.72035988762683,113.89459730038334,112.29417018988738,114.46654745883197,107.50547758457228,119.75651077018695,109.16545400726788,103.28371715438387,108.64471165414558,118.03828588058522,118.9215809462337,123.63092131209426,125.65997226356323,135.15666397938793,133.95009565054485,128.3676351807917,127.79227434127404,129.61460013130943,128.24951433185745,127.88011803525694,135.45147595896867,137.4031809053368,130.13263848577057,130.61247972249768,128.95326636830845,122.16958846171681,122.94869612695015,127.16641635756274,138.46674644016863,151.08368866100315,152.36148878407417,143.6792505628728,162.2671251994213,163.4389437484807,180.45742370029308,180.95944974618962,169.42964734496843,163.79231002000094,163.20923130567155,166.06207600904304,176.68422322837048,188.08320096354132,187.63500425940006,161.65314359237607,153.48968768573442,162.541756719525,154.43709670074017,148.14048162991787,147.43865810718884,161.49029759733423,162.90628485354816,168.98794610398738,141.26954124869266,149.25958449889725,147.95195920469047,167.00290827208272,152.81421346878682,168.38826816878594,159.8016797593716,149.43273467650656,151.21448329578052,154.09764094642304,154.01027782211474,168.75057067638127,179.8674884493032,185.56173156286897,187.570126280597,171.67174450648542,178.46075655138426,209.25488934122518,201.8690482774946,207.29982677561725,209.81905619285882,228.44706144193825,207.4762352044139,185.5212763754684,191.9918160149607,187.29002995377786,210.99327451400487,196.7444073750716,186.51628977562552,183.09494639548987,187.68124359363435,221.8136885835269,213.25178582623224,201.17418014486898,218.65470439796164,225.34744535244837,265.8252961660426,271.6928116101251,248.31224257848166
0.7,0.3,1.5,2.5,1,100.0,96.84089801759853,91.11960039959166,98.20217002095634,100.74405160204887,98.82069430399085,99.39191156352395,100.71937711015005,99.93436739726612,97.98428318612763,98.43183002671311,104.32725883756395,105.10881775755186,108.85049287658371,103.95700461499702,102.50342470394408,106.50228563256672,107.41349619922457,112.36541374560547,128.22731571960983,121.53785622321114,128.99130946294204,128.7985102160609,139.52299830019524,130.6223826143992,124.97075018152754,131.148145714771,137.05931119892333,143.95779106883347,135.77487540857425,128.37727128878106,128.84791721520088,138.12436409644405,138.49482287848855,143.36887126874322,148.42003082763827,137.33737067447603,141.82165047131915,144.38153926535853,143.95960766351686,139.40684805859445,139.48267714692392,123.09709830234355,130.21180787548053,132.64205397337267,129.4164855177782,122.64020438047291,124.69784799764673,112.97709986264307,105.56525286335545,106.72131410455721,116.82860984571936,107.90126259374021,104.87252128538155,106.56683819696359,109.64938608876571,113.14254997372309,118.18789773136687,118.26032277046865,127.6855838726313,141.05740758124665,154.50881230572824,175.73757514706202,187.73539341122478,193.9185057381237,199.14115814183597,211.94014763147078,226.68945947520984,210.3691203038203,246.9532824975292,270.5237110899119,301.80046704755205,285.15796921102066,278.05493473080594,289.84846358931935,302.79983136274717,332.6863927825458,329.96505188346674,324.2215847514767,331.0237136920737,339.6540187090318,349.71844197319484,381.62240425429206,378.24620448720987,360.7405525516336,358.518482374211,367.02138820780806,326.0667630986769,324.8920446170184,291.3699548470057,288.7677642066699,280.5914918514482,306.69241775262475,343.4270189812884,303.9923142348739,309.29116620125944,309.0991768919415,311.4629696109288,343.01922032184154,321.35003971559513
0.7,0.3,1.5,2.5,2,100.0,97.65493265819453,93.4457906477253,92.13400173520732,90.87489602085624,88.50177001391381,91.80100039281056,97.25725127035673,93.50584826254862,100.53460181962643,99.25146015449882,98.12318262046648,94.74553957305653,88.30600404453239,90.17265836529785,96.3554380033781,99.25827745328147,95.44668390471578,90.24753867319313,94.71674909616287,92.12604436618977,88.61219157190693,82.34904392760119,90.46578258378507,85.00423969819772,87.33502275922301,84.84725772391732,91.34969122365273,98.05951572389633,102.35741732352801,97.33752081021558,93.31179325066053,91.44448600090725,84.46789909810241,81.97914413862887,87.09810295972365,81.27338284278676,78.20162924778009,84.66106609084925,85.92693721934262,91.56161026246771,91.43443491030659,93.35561900467478,92.06154454587616,86.40780054970492,91.40984678647811,91.4249411843086,87.2546056771245,78.00365847260586,78.69441314644033,71.8348418806567,70.38652170886115,72.66260441516147,69.95436331123254,71.67188282779344,68.2752807729192,75.48796120604902,80.32057356641704,92.17393570365411,84.41134479986079,81.99513067176565,84.40256295812972,85.79261211490372,89.12083155673847,93.38052154519637,94.88807002254072,89.49356629089888,86.09318179078356,86.21334726623779,88.81025858160946,88.87730443082684,90.81097335950133,82.57922161554042,78.71654652713626,87.05064613851994,84.94682709397858,91.20223460472195,88.51563177003756,86.82398391948973,95.7613467484544,104.05758790429014,106.40444174566314,108.55247077024245,111.14893110551554,113.81840247358598,106.54458350376079,107.71153197719829,115.6259748983992,118.91390804060124,116.58557764489645,106.47372215659736,107.45489812959457,103.42082535200068,102.24472453149716,89.11501847241593,99.41584848867525,102.26839681773413,103.31373862849551,108.6843061834006,94.14821764042532
0.7,0.3,1.5,2.5,3,100.0,123.30028265191967,118.5577256410694,108.8234662797156,110.55533573760711,117.07874564971645,110.95752051376132,115.27421407732469,112.96257388843503,120.33471009380288,125.19440492874554,135.91493725264962,144.87985148452805,146.92002043164374,169.30104386327073,167.4323860944838,165.5401568291377,162.81141979359083,159.22047167403542,158.3005380536123,169.87874530455997,168.70513295599235,165.65589783374128,150.14906448480215,155.95168742879306,166.0917094943074,182.59508674309401,180.06391499638812,180.18900039779666,171.14321665194623,153.90890627023148,152.65908045769316,161.47315939779313,169.51183369907088,163.44013187959138,157.7545160241892,155.5488667270197,182.72204406700445,204.7471287134735,213.11923950785902,213.00731367147984,185.075236090807,194.64372339144145,194.98149716015647,181.57293930140568,189.316593641083,202.47915932384748,200.00220444389691,202.48975290395745,205.58081162325135,211.2472412379213,225.38347673740265,200.43998360016602,174.09529842489079,187.92311081769049,192.33747294349226,193.7350848205642,215.64931314309914,194.4984177344885,207.25160533462602,217.04811642979087,228.6146702814055,220.21994847557292,235.6284748516144,255.58771420435139,262.8012378067497,257.61121364965186,243.89714365320748,246.78542418610365,244.94425179675116,282.8183964675194,260.2772442272915,264.3215290179224,255.4211583005607,246.4809850549363,263.33639285123127,238.30501193522622,236.4119700840566,240.5814393049411,236.58233448002585,228.31837965726595,213.0926137443468,192.98789731838534,208.8867783120206,206.61436405045762,188.45123937168964,185.5436928959725,194.92458433508767,185.36353431846837,202.22599339255044,191.63021992624817,199.37804805708885,191.8693291427875,187.43036614400435,169.41063658556294,178.48535820398183,206.54634889985672,197.8830952506081,184.87307543914162,178.6100869808272
0.7,0.3,1.5,2.5,4,100.0,105.41067125570788,101.63319283861681,101.28268149349168,106.55888774793489,104.83095681346451,101.7372081414689,95.95954881210187,97.51445414123256,103.84753607556324,107.92093921168339,111.54853046489995,115.14006373396742,113.38952865850295,114.50920553424605,111.37103013935187,110.48821980327152,113.1411173626055,121.32821834163988,117.17788032669155,114.60904739065589,115.6277726701488,118.6869025629152,126.42677709063163,128.1873315928272,123.61483202291559,129.3504202353084,138.17063392669175,150.9479173401773,158.81012173631603,150.76786418914514,163.23716116696744,175.51683131662298,172.08778802025643,178.1595003430333,183.0117485661264,204.00359989647245,206.25135562815765,194.75971086650537,203.60996253455642,191.3088705580981,187.692568104077,178.89227150746197,186.06860698052682,192.2320705448975,193.02660942997565,178.44873010324517,174.52960475172077,177.50553946887177,175.02280739526034,183.70869088328996,176.14006964995912,171.68756788411505,174.3137100626631,167.69912478019833,161.33023912930972,166.7078364332911,178.42712756866283,184.36125990905236,186.71751243643257,170.7447918474037,167.43494135388596,166.52768211060112,159.1692109124703,150.59390433874032,144.38691178773723,147.32629075446934,153.52148924244094,154.64492612619532,146.7290894814359,136.66524015646183,127.06671811456272,130.78852273038882,119.51242800808772,108.84876199605186,100.93333478892066,98.94361166479608,114.40612590534656,129.6248633882715,138.10103999606525,145.7695957122711,164.08474585947977,186.941831084578,189.57694373024287,188.74694075155293,228.16670023421852,233.69141667248365,220.87161992631465,208.79649907814976,220.28947140546686,228.38868803800125,208.2062964787292,224.64578865762084,224.80489593529276,249.9966438825767,240.4685873778532,258.9212839879373,270.3945964581074,259.32066509297965,292.2083395405017
0.7,0.3,1.5,2.5,5,100.0,104.66114330643639,106.91427580929194,104.47932415823406,99.38209109515155,102.19819723524229,99.99950535609078,96.90125366858048,99.93225814163202,98.24214726782422,104.25332057272277,102.95985366980382,106.85471601970879,114.16135545880974,115.26142730916123,121.17992112487698,124.86734717119604,137.67653940575983,139.5757786471874,133.71772331399183,142.52397968839634,148.42142057526152,145.34617163216126,148.21307793739746,155.40672004044526,167.3123352985063,160.52535718704044,181.8073880090597,198.58204753026342,200.0719484293979,202.13656261282844,200.49816277886552,193.46435488057966,167.13757276664674,158.8457279772554,155.45579040748623,149.21564788885135,145.41045465466044,157.28571558367594,168.45240643433092,155.75503440506384,164.62249479038238,163.29618557188672,173.83354286390525,170.8862657041011,160.93468676096683,176.4473088642743,176.55408251070654,191.542609154361,201.8933847874805,172.26232533966402,181.5119443622981,182.10408254527374,194.03774780541406,192.70115075535782,170.2218807690738,167.96886723262952,169.74408936967316,162.55465338405494,174.52589318914957,177.67985337579094,160.3702206319028,165.74843909239146,158.4685332257807,157.82830076858298,147.8231208479079,142.8198977170819,155.59986573420895,163.70316107896824,149.87580958537123,149.3688127455483,167.9871886023701,173.24732508100857,174.858118625822,178.3898305988087,151.23915999101845,146.36116859422677,143.19917012337555,128.4952423258169,117.1941592944976,111.39151267163439,119.28595712739838,124.80722376303984,131.32881833019164,129.22496681058786,120.1153888617667,130.28478851846165,133.50789788715124,133.09570444247188,133.95524520179825,134.9279059249382,135.7496324358614,126.97128461691099,129.61678235173952,130.62342850613095,126.764272707248,127.85190734285139,118.10979835541251,114.95498738458966,118.02223142249979
0.7,0.3,1.5,2.5,6,100.0,97.85532551986697,95.98518726975246,97.53609245043232,96.90941941232701,106.93241602173799,119.53481360246136,128.3119797485181,119.77794514938397,115.15492285875025,109.11279793268345,116.15930055705066,114.07390255521565,112.63882266127784,117.86390228298814,113.74401105631277,121.48373737957156,119.3524668929966,113.37823934101645,116.08066540913754,119.70616810871628,115.00618625655525,115.8816550783346,122.37304883021382,127.55528581140106,129.16100971187117,130.2217248012203,131.53957561152075,138.5290085133892,149.79177188202536,146.28763940515023,162.11205790986398,157.26392142394965,158.09006559339358,146.829698281145,146.2525528020921,145.51309954851916,158.54440636831683,147.39595546948468,164.49308191843681,166.03446127271494,182.79409390445676,172.14786322382926,176.54687236685453,176.00008292896388,170.22240956227054,169.61657175991292,164.10720231802213,169.15288810423172,178.93228490704598,182.8506326554299,184.07061343423467,176.21135589411233,188.69797700808093,209.92190675467597,215.32374922012895,197.01824518593915,182.8386029214463,163.3905193557685,160.07178341879967,168.05508386630322,174.97585464615113,187.88056446806402,189.36035491069396,222.71954358394842,217.40471940817844,227.173401503087,236.04755456189872,234.27393893827548,220.94269114105253,214.61778434503327,207.31253005200082,230.26354753612438,220.10014821827875,201.34738357782135,192.13701282595764,203.46068945796773,190.7817984807754,195.69509119301946,178.3814685250631,205.88549238421743,227.70373672006545,219.69674542780695,220.70551434822326,209.0878903378379,202.90575880556275,203.91838761577566,221.18613997787497,235.7546593219447,230.3186769689585,226.73525356867668,248.74362170573042,270.95200353662506,252.98862942549243,264.16818848404034,252.06004038149305,228.66902876049275,270.2220989910228,260.0563751020009,239.35093620210367
0.7,0.3,1.5,2.5,7,100.0,108.07466644182581,119.56771189664303,120.84737865506187,120.97720439331778,121.34928958106345,117.58883877579635,117.23362928456393,117.90692378323715,119.14703985069015,122.26112889492605,125.74069650787509,131.80309574638886,140.05073619293705,141.2562952040008,133.8374178566144,132.83299491480756,139.2070666515719,134.45604055004057,132.02698234254038,133.24558449629856,125.36179229546983,131.09758096959607,128.24231985624542,126.27964671134009,128.728497036387,147.67846410527062,154.975177642444,151.75375026213985,162.40695512167014,161.89175473892013,176.12883871230198,184.32068840213034,178.13021899377839,197.2239608128404,200.29842793079231,195.6701406816173,191.84071610509704,182.02685414889362,183.0012493639525,196.5921115513457,188.69060026949992,163.7954083939907,175.7709948840075,173.26078188080004,169.20600997876565,163.12046066917057,149.96003954895832,149.60823321778068,148.88855941846924,146.16652932756497,150.2835256113189,145.06255449645383,138.4743884217855,137.71558038562233,139.89205130300073,149.48681592813628,151.9307130091703,151.0157083745257,139.82646594374202,128.47319250614305,128.6431505495796,117.95331811912712,107.65481647819928,107.81322352395995,107.83934149582628,113.73600765666062,114.63857836742147,119.71970526320978,113.73976623114898,121.78686668635457,115.15787937662135,103.27394964840418,109.56724983045109,130.05965024619826,118.664327944936,109.8963329465091,115.10207227915159,133.6385457517063,130.12822731537386,123.9456721884005,120.27490665284863,124.5398000947719,125.07649952678146,121.61495706688615,126.95827453287079,127.65199177990887,121.13486935362764,127.66595873089841,124.9634394535529,117.79530734536034,134.6737277284523,138.88902027141805,134.16173731231186,140.45216506203766,154.61014395904007,149.9886337058557,166.45504077897402,187.73218380936493,203.88320884908856
0.7,0.3,1.5,2.5,8,100.0,105.79716389181037,116.15518692831128,117.25717809931207,115.25653688328887,122.17094115667871,118.30254798553196,125.9305901978322,123.28210894963004,123.20549849970135,119.75947147301753,115.23721101893668,121.25028120958874,119.0164843229045,110.14707170763668,112.38774830663709,116.87540088554803,115.72570621900176,120.6904330818371,132.24254138889322,128.42475875635563,133.81625266435026,133.2976488306524,122.40824301522994,122.76021635221711,113.01979070623545,106.53840846770437,103.92849952401149,101.2488653304488,110.07858413267874,113.78960176044784,110.99052822116914,112.6500085234109,124.40620778869851,129.29419784908356,130.09562414592486,126.96406247512303,140.2944642519644,134.960377625659,131.8922751616034,141.57967055934907,146.33516770894138,156.27309943032455,154.6211597004398,170.0388544754022,173.9523019730857,159.37182672699527,188.48988404964965,179.32289893641376,177.49992590119703,176.31442990732572,177.54964784823798,181.68204564188193,169.4537022032949,157.8379263330356,164.01548260817293,174.62674833923666,178.5974312737861,164.14607118970113,153.0813533986128,152.12078494615218,153.43204285184183,154.52420392036763,152.88168460198267,165.32102224491666,179.6248788478414,187.1990082052361,192.27243143784992,191.71450369360025,198.04553535960542,171.95292254467446,190.89442642209656,203.4715566596853,213.76899646542853,237.28346029345155,263.8987524500146,263.85823020824995,263.00891320896966,267.07859113129507,296.7486656955291,281.0550830394461,291.18702456297876,263.84020765269753,267.1655505185512,263.1907138738621,271.74648471026825,295.020661077481,306.4521360282586,290.0654859988916,294.25789862566853,331.802454902388,330.8581607626873,345.78814632550535,332.7268075374636,336.2935429556012,328.5743595755398,348.55232961311816,377.388342026837,329.2776660888346,363.3729775721053
0.7,0.3,1.5,2.5,9,100.0,109.61318083719705,110.30099882027545,113.72691717847518,119.33351666814411,129.82536470965235,124.44759419041623,124.38538934901493,121.41323136334914,118.7130216337472,112.69433071135218,124.0902697775799,120.91123247104512,127.80507102965832,136.01494364149588,135.6746928587003,140.46481452109094,142.17255723170013,150.46188402183904,163.1388694983288,163.42356067147816,152.1739953760252,145.94391389293253,151.42756088321653,148.40727101832414,135.8605584669929,140.62147516284466,141.69039728079827,136.5667098518221,148.68190785141056,147.2217058054762,139.51269948116342,135.26646846763924,131.84879081289967,130.7937152466487,137.13904692080663,139.420023673957,133.64647525536822,138.40071032391143,144.2417446219594,146.11016073194457,156.16248431386356,157.15476997088524,149.3132584076715,161.74661469826697,179.87263956654903,188.7347261823124,175.26783207489183,192.8488246113043,212.28812030333404,202.36066038949966,211.7256969079311,226.55887132358342,228.34796013826454,220.62314361700246,213.06926475117373,224.10016884190884,235.7268886184203,234.89786025253994,218.04565230189377,229.60426382617015,247.5847028277258,276.07418242221223,282.41522721839385,302.4150454757092,342.2587207535987,368.1703235667065,373.8957664498721,424.0175031338351,412.30182680822537,377.3073326784069,406.11882648910216,379.9959386582099,428.224791615879,498.5069251886338,567.2077901818252,544.9910378461066,498.1702666616996,460.81426933111356,466.0424680217656,487.2386188549422,497.19465761180777,538.6059288063618,535.0279772527704,538.7383881809021,562.5618700616902,606.1426974720766,649.1207007982997,684.5306808942366,638.215817656503,604.7964740325042,610.6082223074138,603.2710945250125,645.8308363341407,646.5261301856561,613.681377774452,566.5713583162748,514.4622841184506,543.740782581787,551.5844213260152
0.8,0.5,1.0,2.0,0,100.0,111.57254626505858,100.67739354023517,110.82401695598922,116.99706285560069,111.9178993377289,107.05573261557649,109.84632392209708,112.86866324969498,106.836101917903,114.35741823340673,117.36928229447852,116.89982378536924,126.8795080411733,116.65762915954397,111.10420494182927,112.21721127296145,122.95717814678846,121.3327414354623,119.12709843777651,126.3747439769347,127.8606701155021,126.59603073139431,122.93578850395886,130.72257805076143,139.76894987984784,150.8994872152791,133.9373074140021,139.16915039726584,135.6738806348991,135.03115960466852,132.08493662807845,142.11089843897358,136.47271615308588,149.45194028879837,142.23610455763213,126.27709267579495,131.23145628883458,134.60272971427574,127.87951653031844,141.06812137301543,152.73149073076104,157.03371388725097,138.92219991176856,133.22790787558347,122.87102534857739,125.94040103533065,143.9038604191182,126.93145104008957,123.57180522301518,121.75004121223607,123.74056038632737,119.38275506734202,108.31538383530581,101.11539925941129,98.43859060073352,125.93264125640009,117.53247544673034,124.35425598145007,108.26937324170876,111.8135484616031,117.54216558410928,119.54023367017308,119.97605447171804,113.8422321518954,109.80191618967673,118.62156568395496,102.56601989585461,114.60572943219613,119.90492157710776,121.95825954891242,128.74292789277845,140.00588787665325,141.43609055868785,164.4650386156268,198.2978792367056,225.8598749476133,250.7096955191642,252.4553036192494,231.5454352908468,218.57861367322982,200.850902160928,222.27852683359455,212.90978418763908,207.04893874002641,186.65963745092174,196.73962818692576,218.44673027751992,216.1893416854986,249.7929792478357,225.97508802636324,196.2983937123542,239.9710580168663,244.37713964914832,232.7095307918962,280.77863409111905,282.90961932244664,268.77948004077797,303.7938630660644,332.9455305776558
0.8,0.5,1.0,2.0,1,100.0,104.9421424793312,111.1713502827565,113.28238752983233,119.50549518801907,116.1178672617807,113.30818013122324,117.73610744162362,117.1396225767384,112.62480446683122,117.6893652681073,123.15807797348808,122.96453439352932,122.7603520521537,126.8174186423415,126.29269357522956,128.95203651779997,139.853821647287,142.32222875804024,142.14282755677633,143.52944782532313,147.992284337314,150.5591494318822,140.76151282491003,146.77867556992513,148.1615575784283,148.1836891250558,154.2674997576104,155.02531241092032,139.32054521179325,135.14717246193652,152.98235479415567,179.74378152047376,202.20790502581525,232.2806237021968,247.10589430367858,243.47943654484015,249.93839393957703,251.832564361897,252.43902455913556,272.74823022107614,301.34656704064383,306.85931869929476,305.87121405345295,335.6717505104067,345.4447351991012,362.25827330261757,406.8072727614515,380.10907924799835,452.8444156819428,505.7426373928769,486.3178025945633,556.8910852283468,578.22449930564,626.3697447175542,677.7873008448855,575.7992696565126,633.4791191458975,628.3874124782657,574.1216483109188,563.0148382185813,647.5876043185109,591.4552984307054,633.9294299085651,608.6468731635576,622.3698680313579,583.092448468511,536.0638642460958,554.3900170477742,651.0657498200515,696.8704122981655,751.8400584480771,714.5894032330286,656.4313803470959,781.3551022588617,751.0633977388387,785.1905702300214,788.2716695440092,778.5902978115415,728.8871537253716,750.672714542606,923.8188762833796,901.6070215862532,999.0521098677782,878.1886876774382,969.4427786880495,946.9130504996727,948.3401612982976,964.3633927140365,1035.948233770118,1215.032235138479,985.850281518138,1043.9878031520443,1033.4121226128282,1041.34922516193,1051.7219761281815,981.6698449287579,1027.601403433437,1040.233456330945,1171.6625244430174
0.8,0.5,1.0,2.0,2,100.0,104.20854561391666,97.17585735955821,98.15725299706683,99.4294870445362,89.73572315572727,86.75156305221702,88.96655810667728,89.5371780597923,83.60997372393267,88.35550890210497,83.40596707548806,80.37532248366193,80.51765238709481,73.51894006422526,75.40803382834184,65.56392382386285,61.32398638928978,66.89656384152123,67.28289792040376,69.71878843995472,70.11663309246768,69.38987598285439,81.10099605947681,79.08718426027572,84.26806844004295,82.13820386334798,85.5090537913825,76.35799264424118,75.4744395318833,75.40085680088546,75.97570918535153,73.24550124530981,67.25498579977499,68.62106850913905,63.80370401199175,66.55239354093301,68.99090183828629,64.711216493348,70.03825139469295,69.3327755656595,64.51231884400394,63.26864577907885,66.53741543522965,67.40751004500535,69.13717731607908,72.67248467898517,75.63452055604004,74.76839852000197,79.4296617188239,76.95583929604351,78.16471570284229,74.67181585367904,77.6441975903541,81.00436253553683,83.18432164949722,93.18621555994217,96.74374495283877,108.51193112065735,98.24378476405873,98.42857036934572,115.63837621512432,115.4005410429509,128.46438827155728,121.51843278887691,108.02899911293244,110.15836994857449,114.5002514110494,131.18259283182837,144.7708320096953,135.49330020081825,132.6291859070155,155.23317459706632,149.7644451257531,151.39795030811612,149.9661850761933,152.7263194053655,157.7673598929015,142.03503077849766,152.48688339614236,176.48417241307692,189.79267861346474,199.36106571973278,224.63051568804755,206.31689710372927,215.14192288812058,244.6390678582177,274.5882338884499,311.45297187366737,352.55780276413725,326.50545609572407,334.9364015751717,308.00157698126395,372.15496250928095,402.0091798269517,346.46857174286936,304.46079004618167,285.3136919815802,277.50993031961707,268.33492906782107
